category,item_price_brl,avg_review_score
auto,54.9,5.0
perfumery,259.9,5.0
consoles_games,79.0,5.0
telephony,109.99,3.0
health_beauty,110.32,5.0
health_beauty,110.32,5.0
sports_leisure,45.99,3.0
sports_leisure,45.99,3.0
bed_bath_table,91.3,5.0
health_beauty,69.9,5.0
computers,1299.9,5.0
electronics,24.9,5.0
electronics,23.7,5.0
stationery,59.0,4.0
stationery,79.0,4.0
health_beauty,597.89,5.0
sports_leisure,65.0,5.0
computers_accessories,229.9,4.0
watches_gifts,108.0,2.0
market_place,109.9,5.0
housewares,125.0,5.0
furniture_decor,69.9,5.0
cool_stuff,169.9,5.0
fashion_bags_accessories,49.9,5.0
watches_gifts,348.8,2.0
telephony,219.0,5.0
garden_tools,59.0,1.0
bed_bath_table,56.99,1.0
bed_bath_table,59.9,1.0
construction_tools_construction,38.9,5.0
construction_tools_construction,38.9,5.0
computers_accessories,99.0,5.0
perfumery,155.0,5.0
fashion_bags_accessories,55.3,5.0
bed_bath_table,103.9,5.0
bed_bath_table,79.0,4.0
bed_bath_table,91.0,4.0
cool_stuff,70.9,5.0
bed_bath_table,49.9,5.0
telephony,34.99,1.0
toys,44.9,5.0
housewares,15.0,5.0
housewares,15.0,5.0
auto,107.9,5.0
telephony,27.99,3.0
watches_gifts,29.0,5.0
toys,99.99,5.0
garden_tools,99.99,5.0
auto,108.9,5.0
fashion_bags_accessories,350.0,5.0
cool_stuff,599.0,5.0
watches_gifts,679.0,4.0
auto,199.9,5.0
bed_bath_table,48.9,4.0
housewares,42.0,5.0
sports_leisure,119.0,3.0
home_construction,150.0,5.0
computers_accessories,24.99,5.0
housewares,159.49,5.0
watches_gifts,28.62,5.0
baby,166.33,4.0
health_beauty,354.9,5.0
bed_bath_table,40.0,5.0
bed_bath_table,26.4,4.0
unknown,39.9,5.0
toys,105.0,5.0
construction_tools_construction,58.8,4.0
fixed_telephony,34.9,5.0
audio,189.0,5.0
consoles_games,139.99,5.0
bed_bath_table,99.9,5.0
stationery,489.9,5.0
computers_accessories,12.88,3.0
bed_bath_table,91.0,5.0
consoles_games,32.5,5.0
furniture_decor,98.9,5.0
sports_leisure,120.0,5.0
health_beauty,160.0,4.0
party_supplies,24.9,3.0
toys,98.9,5.0
computers_accessories,229.7,5.0
industry_commerce_and_business,53.9,5.0
health_beauty,64.99,5.0
auto,59.9,5.0
housewares,85.0,3.0
housewares,259.0,3.0
housewares,29.9,1.0
watches_gifts,399.0,5.0
baby,129.15,5.0
bed_bath_table,119.9,5.0
watches_gifts,116.9,5.0
sports_leisure,106.9,4.0
garden_tools,123.95,4.0
garden_tools,123.95,4.0
stationery,59.9,5.0
computers_accessories,149.87,4.0
food,82.49,5.0
furniture_decor,12.99,5.0
watches_gifts,78.0,5.0
audio,173.0,1.0
bed_bath_table,54.9,4.0
health_beauty,42.9,5.0
computers_accessories,64.0,5.0
furniture_living_room,179.9,5.0
bed_bath_table,109.0,4.0
pet_shop,37.5,4.0
computers,1399.9,5.0
sports_leisure,259.9,5.0
health_beauty,122.99,5.0
office_furniture,79.99,4.0
office_furniture,79.99,4.0
office_furniture,79.99,4.0
musical_instruments,126.12,5.0
perfumery,9.9,5.0
perfumery,9.9,5.0
bed_bath_table,79.05,5.0
watches_gifts,599.99,3.0
unknown,219.77,5.0
furniture_decor,40.0,2.0
furniture_decor,40.0,2.0
watches_gifts,219.0,5.0
unknown,12.99,5.0
sports_leisure,39.99,5.0
pet_shop,109.99,5.0
perfumery,104.9,5.0
housewares,28.5,5.0
housewares,5.53,1.0
housewares,5.53,1.0
housewares,5.53,1.0
housewares,5.53,1.0
housewares,5.53,1.0
housewares,99.9,3.0
perfumery,64.0,5.0
cool_stuff,199.0,5.0
construction_tools_safety,76.9,4.0
watches_gifts,655.0,1.0
garden_tools,210.0,4.0
stationery,437.0,4.0
bed_bath_table,45.95,4.0
watches_gifts,45.0,5.0
stationery,129.9,5.0
housewares,52.0,4.0
housewares,69.9,5.0
garden_tools,49.0,5.0
watches_gifts,144.0,5.0
baby,33.0,5.0
bed_bath_table,52.11,1.0
computers_accessories,39.0,5.0
housewares,7.6,5.0
health_beauty,86.0,1.0
perfumery,139.9,4.0
furniture_decor,24.9,4.0
telephony,29.98,4.0
bed_bath_table,114.9,4.0
perfumery,96.0,1.0
consoles_games,689.89,4.0
fixed_telephony,102.0,5.0
housewares,197.9,5.0
sports_leisure,149.9,5.0
auto,226.95,5.0
watches_gifts,299.9,5.0
cool_stuff,16.9,5.0
cool_stuff,16.9,5.0
sports_leisure,279.99,5.0
watches_gifts,49.0,5.0
small_appliances,93.0,5.0
pet_shop,105.0,5.0
health_beauty,48.4,3.0
perfumery,97.99,5.0
construction_tools_construction,249.0,5.0
cool_stuff,166.99,5.0
furniture_decor,37.5,3.0
bed_bath_table,15.9,4.0
bed_bath_table,12.9,4.0
unknown,999.9,5.0
bed_bath_table,89.9,5.0
stationery,279.9,5.0
housewares,155.9,4.0
housewares,155.9,4.0
health_beauty,64.99,3.0
sports_leisure,19.99,5.0
drinks,86.9,5.0
toys,115.9,4.0
auto,89.9,5.0
musical_instruments,38.0,5.0
telephony,99.0,1.0
sports_leisure,29.99,5.0
toys,55.5,1.0
bed_bath_table,127.0,5.0
garden_tools,49.9,5.0
telephony,28.99,5.0
health_beauty,69.5,2.0
watches_gifts,77.9,5.0
telephony,189.9,4.0
sports_leisure,21.99,5.0
telephony,17.99,1.0
small_appliances,895.0,5.0
fashion_male_clothing,139.9,1.0
cool_stuff,48.9,5.0
sports_leisure,119.9,5.0
sports_leisure,109.99,1.0
kitchen_dining_laundry_garden_furniture,119.0,5.0
furniture_decor,149.9,4.0
electronics,79.0,3.0
construction_tools_lights,120.0,4.0
unknown,349.99,3.0
computers_accessories,149.0,5.0
computers_accessories,149.0,5.0
computers_accessories,34.99,5.0
cool_stuff,129.99,1.0
consoles_games,63.9,3.0
office_furniture,179.9,5.0
office_furniture,179.9,5.0
sports_leisure,24.9,4.0
sports_leisure,3690.0,5.0
telephony,235.9,5.0
furniture_decor,25.0,5.0
bed_bath_table,135.0,5.0
furniture_decor,99.0,3.0
musical_instruments,199.0,1.0
stationery,199.0,5.0
bed_bath_table,99.9,4.0
health_beauty,160.0,5.0
bed_bath_table,129.0,4.0
bed_bath_table,129.0,4.0
furniture_decor,47.0,4.0
stationery,30.9,3.0
bed_bath_table,65.0,4.0
stationery,169.9,1.0
health_beauty,66.99,1.0
computers_accessories,249.99,5.0
health_beauty,467.0,5.0
health_beauty,64.99,4.0
baby,52.0,1.0
watches_gifts,489.99,5.0
watches_gifts,535.0,5.0
garden_tools,120.0,5.0
toys,79.9,5.0
garden_tools,89.0,4.0
health_beauty,990.0,5.0
signaling_and_security,116.0,5.0
health_beauty,64.99,1.0
garden_tools,78.9,5.0
home_appliances,45.0,2.0
cool_stuff,279.0,5.0
health_beauty,104.0,4.0
stationery,35.0,3.0
sports_leisure,89.0,5.0
furniture_decor,13.9,5.0
furniture_decor,13.9,5.0
bed_bath_table,52.99,1.0
bed_bath_table,53.0,1.0
kitchen_dining_laundry_garden_furniture,48.9,5.0
housewares,17.9,5.0
housewares,17.9,5.0
industry_commerce_and_business,104.0,1.0
office_furniture,210.9,1.0
bed_bath_table,88.0,1.0
health_beauty,24.9,5.0
housewares,40.99,5.0
furniture_decor,75.9,5.0
fashion_shoes,79.9,1.0
bed_bath_table,254.9,5.0
computers_accessories,33.9,5.0
costruction_tools_tools,29.9,4.0
health_beauty,88.9,5.0
health_beauty,55.0,3.0
bed_bath_table,89.9,1.0
watches_gifts,88.0,4.0
kitchen_dining_laundry_garden_furniture,54.9,5.0
bed_bath_table,49.95,1.5
toys,367.9,4.0
sports_leisure,96.9,4.0
computers_accessories,49.0,5.0
computers_accessories,22.99,5.0
garden_tools,89.99,4.0
furniture_decor,34.99,5.0
garden_tools,59.9,1.0
garden_tools,59.9,1.0
perfumery,329.9,1.0
bed_bath_table,31.9,4.0
auto,59.9,5.0
furniture_decor,49.9,5.0
furniture_decor,44.55,5.0
furniture_decor,59.22,5.0
toys,54.9,5.0
bed_bath_table,19.9,3.0
furniture_decor,29.9,5.0
watches_gifts,259.0,5.0
office_furniture,169.99,5.0
housewares,40.99,2.0
housewares,179.0,5.0
telephony,142.99,5.0
pet_shop,48.0,2.0
electronics,185.0,4.0
furniture_decor,34.99,5.0
baby,110.0,4.0
housewares,29.9,5.0
bed_bath_table,86.3,5.0
bed_bath_table,88.9,4.0
computers_accessories,109.89,5.0
computers_accessories,109.89,5.0
watches_gifts,548.8,1.0
office_furniture,169.9,5.0
stationery,159.0,5.0
telephony,49.0,3.0
toys,99.98,4.0
sports_leisure,17.33,5.0
sports_leisure,17.33,5.0
baby,45.0,5.0
sports_leisure,16.89,5.0
sports_leisure,16.89,5.0
auto,169.0,5.0
garden_tools,174.99,4.0
health_beauty,146.11,5.0
furniture_living_room,47.9,5.0
cool_stuff,131.9,4.0
baby,48.9,5.0
health_beauty,84.99,4.0
health_beauty,54.99,4.0
health_beauty,12.9,5.0
furniture_decor,249.0,3.0
furniture_decor,249.0,3.0
telephony,21.99,5.0
bed_bath_table,199.9,5.0
telephony,45.0,5.0
telephony,35.0,5.0
telephony,35.0,5.0
auto,30.0,3.0
computers_accessories,69.99,4.0
home_confort,230.0,5.0
health_beauty,119.9,5.0
watches_gifts,199.0,5.0
health_beauty,115.0,5.0
health_beauty,35.0,5.0
health_beauty,69.9,1.0
toys,114.9,5.0
toys,19.9,5.0
furniture_mattress_and_upholstery,85.0,5.0
musical_instruments,79.9,5.0
bed_bath_table,59.9,5.0
bed_bath_table,86.9,5.0
sports_leisure,45.0,5.0
sports_leisure,59.9,5.0
bed_bath_table,80.0,5.0
bed_bath_table,29.9,5.0
telephony,27.99,5.0
telephony,27.99,5.0
health_beauty,23.99,5.0
auto,179.49,5.0
unknown,12.9,2.0
stationery,74.5,4.0
bed_bath_table,205.0,5.0
housewares,379.99,5.0
health_beauty,99.0,3.0
electronics,26.9,4.0
health_beauty,89.6,5.0
furniture_decor,59.9,5.0
food_drink,29.7,5.0
sports_leisure,130.0,4.0
sports_leisure,130.0,4.0
auto,124.7,1.0
air_conditioning,120.0,5.0
cool_stuff,215.0,5.0
furniture_decor,39.9,5.0
furniture_decor,250.0,2.0
sports_leisure,69.9,5.0
bed_bath_table,99.9,5.0
watches_gifts,1199.9,4.0
perfumery,56.99,5.0
industry_commerce_and_business,69.0,5.0
industry_commerce_and_business,69.0,5.0
consoles_games,398.0,1.0
garden_tools,59.9,5.0
watches_gifts,249.0,5.0
auto,64.8,5.0
auto,24.99,5.0
auto,24.99,5.0
perfumery,259.0,5.0
furniture_decor,49.88,4.0
cool_stuff,99.9,1.0
fashion_bags_accessories,49.99,5.0
bed_bath_table,120.0,4.0
watches_gifts,610.0,5.0
sports_leisure,49.9,5.0
construction_tools_construction,498.0,5.0
computers_accessories,5.2,5.0
telephony,39.0,5.0
watches_gifts,129.9,4.0
housewares,29.9,5.0
watches_gifts,175.0,5.0
drinks,47.49,5.0
electronics,13.65,5.0
audio,55.0,1.0
sports_leisure,129.9,4.0
home_appliances,74.9,5.0
computers_accessories,90.0,4.0
baby,174.9,3.0
watches_gifts,199.0,5.0
furniture_decor,99.0,5.0
furniture_decor,299.0,5.0
furniture_decor,99.0,5.0
furniture_decor,99.0,5.0
furniture_decor,99.0,5.0
furniture_decor,299.0,5.0
furniture_decor,99.0,5.0
perfumery,116.9,2.0
telephony,15.9,4.0
furniture_decor,59.9,5.0
furniture_decor,59.9,5.0
furniture_decor,189.9,5.0
luggage_accessories,139.9,5.0
unknown,209.9,4.0
electronics,198.9,5.0
garden_tools,59.0,5.0
pet_shop,107.99,5.0
toys,89.99,4.0
watches_gifts,49.0,1.0
unknown,259.99,5.0
health_beauty,140.0,4.0
toys,120.9,5.0
perfumery,249.9,5.0
perfumery,249.9,5.0
toys,99.99,1.0
furniture_decor,207.0,3.0
garden_tools,59.9,5.0
garden_tools,59.9,5.0
home_appliances,41.29,3.0
computers_accessories,34.99,5.0
computers_accessories,34.99,5.0
toys,79.9,5.0
toys,38.89,5.0
cool_stuff,26.5,5.0
musical_instruments,59.9,5.0
musical_instruments,95.9,5.0
furniture_decor,149.9,5.0
bed_bath_table,43.0,5.0
bed_bath_table,39.99,4.0
sports_leisure,169.9,4.0
construction_tools_construction,214.08,1.0
telephony,27.99,1.0
sports_leisure,108.9,4.0
auto,124.99,2.0
auto,59.9,4.0
computers_accessories,180.0,1.0
computers_accessories,180.0,1.0
cool_stuff,57.99,5.0
market_place,47.9,4.0
office_furniture,129.99,5.0
fashion_bags_accessories,49.0,4.0
sports_leisure,181.0,5.0
sports_leisure,59.99,1.0
garden_tools,59.9,4.0
toys,110.0,5.0
housewares,86.36,3.0
food_drink,15.0,5.0
food_drink,15.0,5.0
health_beauty,364.0,5.0
toys,94.9,1.0
books_technical,88.99,5.0
perfumery,56.99,5.0
sports_leisure,109.9,4.0
small_appliances_home_oven_and_coffee,1999.0,5.0
computers_accessories,29.99,3.0
computers_accessories,149.89,5.0
computers_accessories,149.89,5.0
auto,69.5,1.0
perfumery,117.7,5.0
food,41.49,4.0
toys,19.99,1.0
fixed_telephony,77.9,5.0
computers_accessories,84.9,5.0
garden_tools,33.89,5.0
sports_leisure,119.99,2.0
toys,200.0,5.0
food_drink,119.9,5.0
auto,59.88,5.0
watches_gifts,179.9,4.0
electronics,97.9,5.0
furniture_decor,75.0,4.0
furniture_decor,75.0,4.0
health_beauty,249.99,5.0
fashion_bags_accessories,23.2,5.0
fashion_bags_accessories,23.2,5.0
cool_stuff,89.9,5.0
bed_bath_table,39.0,5.0
bed_bath_table,39.0,5.0
fashion_bags_accessories,38.0,5.0
bed_bath_table,39.0,1.0
furniture_decor,79.9,5.0
telephony,15.9,5.0
sports_leisure,168.99,5.0
watches_gifts,29.0,5.0
furniture_decor,89.99,4.0
baby,16.99,5.0
health_beauty,29.9,3.0
health_beauty,31.9,3.0
construction_tools_construction,19.0,5.0
construction_tools_construction,19.0,5.0
construction_tools_construction,19.0,5.0
sports_leisure,122.0,4.0
baby,115.0,5.0
telephony,11.97,5.0
consoles_games,19.9,5.0
office_furniture,119.94,5.0
audio,19.9,4.0
furniture_decor,18.9,5.0
fashion_bags_accessories,49.9,5.0
health_beauty,89.9,5.0
watches_gifts,29.99,4.0
watches_gifts,29.99,4.0
watches_gifts,29.99,4.0
watches_gifts,29.99,4.0
watches_gifts,29.99,4.0
watches_gifts,29.99,4.0
bed_bath_table,39.0,5.0
unknown,35.0,3.0
garden_tools,34.9,1.0
toys,105.4,5.0
pet_shop,120.0,5.0
sports_leisure,84.9,5.0
electronics,13.65,5.0
health_beauty,64.99,2.0
consoles_games,149.99,5.0
watches_gifts,84.99,4.0
bed_bath_table,89.9,4.0
toys,133.6,1.0
toys,133.6,1.0
home_appliances,329.9,4.0
computers_accessories,22.32,5.0
cool_stuff,109.9,5.0
cool_stuff,129.99,5.0
garden_tools,499.0,4.0
watches_gifts,55.0,5.0
fashion_shoes,89.9,5.0
fixed_telephony,498.5,2.0
fixed_telephony,498.5,2.0
fixed_telephony,498.5,2.0
fixed_telephony,498.5,2.0
fixed_telephony,498.5,2.0
bed_bath_table,39.99,3.0
bed_bath_table,39.99,3.0
bed_bath_table,39.99,3.0
bed_bath_table,119.9,2.0
telephony,29.99,1.0
unknown,39.0,5.0
housewares,32.0,5.0
housewares,31.98,5.0
garden_tools,59.9,5.0
furniture_decor,59.9,4.0
cool_stuff,79.99,5.0
pet_shop,78.0,5.0
sports_leisure,109.0,5.0
health_beauty,109.9,5.0
cool_stuff,49.9,5.0
bed_bath_table,75.5,5.0
signaling_and_security,32.99,3.0
signaling_and_security,32.99,3.0
health_beauty,99.9,5.0
computers_accessories,269.0,3.0
computers_accessories,139.0,4.0
bed_bath_table,38.99,5.0
bed_bath_table,38.99,5.0
toys,28.0,5.0
watches_gifts,649.75,5.0
health_beauty,19.9,5.0
fashion_bags_accessories,37.9,5.0
fashion_male_clothing,131.0,4.0
fashion_male_clothing,131.0,4.0
garden_tools,59.0,5.0
fashion_bags_accessories,64.9,4.5
consoles_games,68.99,3.0
computers_accessories,39.0,5.0
furniture_living_room,179.99,1.0
electronics,129.99,5.0
telephony,170.0,4.0
telephony,170.0,4.0
telephony,170.0,4.0
telephony,170.0,4.0
telephony,170.0,4.0
telephony,170.0,4.0
small_appliances,193.0,5.0
health_beauty,1299.65,4.0
electronics,29.1,5.0
health_beauty,29.9,5.0
toys,69.9,5.0
bed_bath_table,79.9,5.0
industry_commerce_and_business,110.0,5.0
sports_leisure,149.99,5.0
fashion_bags_accessories,49.0,5.0
luggage_accessories,289.9,5.0
computers_accessories,99.99,1.0
books_general_interest,69.45,1.0
sports_leisure,58.0,5.0
bed_bath_table,74.99,5.0
bed_bath_table,74.99,5.0
housewares,45.5,3.0
housewares,45.5,3.0
electronics,13.65,5.0
auto,189.0,5.0
sports_leisure,46.99,5.0
unknown,1989.0,5.0
health_beauty,48.0,4.0
computers_accessories,97.0,5.0
office_furniture,960.0,1.0
auto,40.52,5.0
perfumery,379.08,4.0
sports_leisure,191.0,3.0
housewares,69.9,5.0
telephony,29.99,4.0
industry_commerce_and_business,199.0,5.0
watches_gifts,248.9,5.0
bed_bath_table,27.9,2.0
sports_leisure,135.0,4.0
watches_gifts,49.0,5.0
home_appliances,699.0,5.0
health_beauty,29.9,5.0
health_beauty,29.9,5.0
furniture_decor,105.0,5.0
sports_leisure,76.0,4.0
bed_bath_table,104.9,5.0
construction_tools_lights,250.0,4.0
office_furniture,156.99,5.0
auto,36.9,5.0
fashion_bags_accessories,29.9,5.0
perfumery,149.9,4.0
computers_accessories,350.0,5.0
toys,89.9,1.0
furniture_decor,15.6,5.0
health_beauty,110.32,5.0
health_beauty,110.32,5.0
bed_bath_table,109.9,3.0
bed_bath_table,109.9,3.0
baby,59.9,5.0
home_confort,14.0,5.0
sports_leisure,40.5,5.0
sports_leisure,40.5,5.0
telephony,949.0,1.0
health_beauty,23.95,5.0
perfumery,339.0,4.0
bed_bath_table,44.99,3.0
perfumery,55.9,4.0
cool_stuff,199.99,3.0
telephony,19.99,3.0
toys,30.5,5.0
fashion_bags_accessories,129.99,1.0
electronics,25.0,5.0
computers_accessories,39.9,4.0
home_confort,249.0,5.0
electronics,67.7,4.0
books_technical,9.95,5.0
sports_leisure,99.0,5.0
health_beauty,169.9,5.0
health_beauty,59.99,1.0
health_beauty,59.99,1.0
stationery,99.0,4.0
cool_stuff,99.99,4.0
furniture_decor,98.9,5.0
furniture_decor,98.9,5.0
perfumery,152.0,5.0
telephony,349.9,4.0
housewares,179.0,5.0
health_beauty,135.9,5.0
office_furniture,79.99,3.0
home_appliances,29.9,5.0
garden_tools,94.99,5.0
furniture_decor,18.5,5.0
furniture_decor,18.5,5.0
housewares,15.99,4.0
computers_accessories,69.9,1.0
furniture_decor,69.9,5.0
home_appliances,35.99,5.0
health_beauty,19.99,5.0
sports_leisure,149.9,5.0
toys,89.99,1.0
books_general_interest,69.9,1.0
toys,129.8,5.0
sports_leisure,62.78,5.0
garden_tools,120.0,5.0
pet_shop,129.9,4.0
pet_shop,129.9,4.0
furniture_decor,39.9,4.0
toys,379.99,5.0
telephony,49.99,5.0
stationery,89.0,5.0
stationery,89.0,5.0
sports_leisure,89.99,5.0
computers_accessories,149.9,4.0
auto,16.9,4.0
furniture_decor,139.9,5.0
furniture_decor,39.99,5.0
furniture_decor,32.99,3.0
health_beauty,29.9,5.0
computers_accessories,45.9,4.0
health_beauty,52.9,5.0
kitchen_dining_laundry_garden_furniture,37.9,5.0
kitchen_dining_laundry_garden_furniture,37.9,5.0
bed_bath_table,84.0,5.0
toys,89.9,5.0
cool_stuff,76.05,5.0
consoles_games,24.5,5.0
fashion_shoes,84.9,4.0
computers_accessories,89.9,2.0
computers_accessories,91.9,2.0
housewares,48.89,4.0
home_construction,39.9,1.0
home_construction,39.9,1.0
stationery,79.0,5.0
health_beauty,269.9,1.0
office_furniture,169.99,3.0
office_furniture,169.99,3.0
construction_tools_safety,130.9,5.0
computers_accessories,35.0,5.0
consoles_games,89.99,5.0
computers_accessories,119.0,4.0
health_beauty,28.9,4.0
office_furniture,199.97,5.0
toys,79.9,5.0
bed_bath_table,59.9,1.0
bed_bath_table,59.9,1.0
watches_gifts,151.9,5.0
small_appliances,949.99,5.0
electronics,12.95,4.0
pet_shop,19.99,5.0
auto,15.9,5.0
health_beauty,760.0,5.0
market_place,44.9,1.0
watches_gifts,228.0,1.0
sports_leisure,134.99,5.0
housewares,10.9,5.0
housewares,10.9,5.0
bed_bath_table,47.9,5.0
furniture_decor,259.9,3.0
sports_leisure,149.9,3.0
bed_bath_table,37.0,5.0
bed_bath_table,37.0,5.0
garden_tools,35.0,4.0
cool_stuff,239.99,5.0
health_beauty,12.0,3.0
cool_stuff,164.89,5.0
food,27.9,5.0
auto,69.9,4.0
watches_gifts,699.0,5.0
bed_bath_table,64.9,4.0
watches_gifts,108.0,5.0
cool_stuff,265.0,5.0
bed_bath_table,339.9,4.0
housewares,130.0,3.0
toys,49.9,5.0
bed_bath_table,19.99,5.0
computers_accessories,34.99,5.0
fashion_bags_accessories,57.0,4.0
sports_leisure,9.99,5.0
consoles_games,79.0,5.0
health_beauty,59.7,4.0
watches_gifts,55.0,3.0
home_appliances,47.9,5.0
sports_leisure,22.5,1.0
sports_leisure,14.0,5.0
sports_leisure,14.0,5.0
food,70.47,4.0
bed_bath_table,59.9,1.0
bed_bath_table,148.69,1.0
cool_stuff,49.9,5.0
health_beauty,14.49,5.0
auto,229.9,5.0
cool_stuff,179.9,5.0
sports_leisure,59.9,5.0
furniture_decor,89.9,4.0
housewares,24.9,4.0
health_beauty,65.5,5.0
health_beauty,150.0,4.0
furniture_decor,249.9,5.0
watches_gifts,55.0,1.0
watches_gifts,55.0,1.0
telephony,22.99,3.0
bed_bath_table,205.0,5.0
sports_leisure,113.0,4.0
housewares,244.9,3.0
housewares,244.9,3.0
housewares,244.9,3.0
housewares,244.9,3.0
auto,24.9,4.0
watches_gifts,318.0,3.0
fashion_bags_accessories,49.9,4.0
auto,235.43,5.0
bed_bath_table,149.9,3.0
cool_stuff,298.9,3.0
furniture_decor,32.99,5.0
computers_accessories,15.0,4.0
bed_bath_table,164.9,5.0
furniture_decor,139.49,5.0
cool_stuff,19.9,5.0
cool_stuff,19.9,5.0
cool_stuff,166.99,5.0
bed_bath_table,149.0,5.0
furniture_decor,49.9,5.0
sports_leisure,349.9,5.0
watches_gifts,39.0,5.0
perfumery,199.9,1.0
bed_bath_table,79.9,5.0
office_furniture,239.96,4.0
telephony,19.9,3.0
telephony,19.9,3.0
toys,99.9,5.0
sports_leisure,39.9,3.0
sports_leisure,39.9,3.0
auto,139.99,5.0
health_beauty,155.44,5.0
sports_leisure,43.0,5.0
housewares,38.6,5.0
housewares,38.6,5.0
musical_instruments,55.0,5.0
auto,59.9,1.0
garden_tools,120.0,2.0
bed_bath_table,167.99,5.0
office_furniture,78.9,2.0
health_beauty,18.99,2.0
health_beauty,18.99,2.0
auto,425.0,4.0
kitchen_dining_laundry_garden_furniture,229.0,5.0
health_beauty,117.79,4.0
furniture_decor,150.0,5.0
auto,109.9,5.0
cool_stuff,239.99,5.0
computers_accessories,149.9,5.0
toys,185.9,5.0
toys,41.8,5.0
bed_bath_table,48.0,5.0
housewares,97.0,1.0
housewares,59.9,5.0
books_general_interest,108.9,5.0
health_beauty,54.99,3.0
consoles_games,19.9,4.0
stationery,78.45,5.0
construction_tools_construction,22.9,5.0
construction_tools_construction,22.9,5.0
construction_tools_construction,22.9,5.0
kitchen_dining_laundry_garden_furniture,149.0,3.0
furniture_decor,237.0,5.0
sports_leisure,159.99,5.0
baby,48.9,5.0
baby,97.99,5.0
air_conditioning,398.0,5.0
air_conditioning,398.0,5.0
housewares,129.0,4.0
cool_stuff,199.0,5.0
health_beauty,110.32,4.0
health_beauty,110.32,4.0
bed_bath_table,119.9,5.0
garden_tools,99.9,5.0
furniture_decor,69.9,3.0
furniture_decor,69.9,3.0
furniture_decor,69.9,3.0
furniture_decor,69.9,3.0
watches_gifts,979.0,4.0
watches_gifts,29.0,5.0
computers_accessories,129.9,5.0
bed_bath_table,59.97,3.0
bed_bath_table,124.9,4.0
cool_stuff,219.99,5.0
cool_stuff,48.9,5.0
housewares,54.9,5.0
furniture_decor,119.0,3.0
bed_bath_table,51.9,4.0
health_beauty,100.0,1.0
construction_tools_lights,45.0,5.0
computers_accessories,119.99,4.0
health_beauty,220.0,5.0
auto,241.1,5.0
bed_bath_table,149.0,5.0
costruction_tools_tools,167.9,5.0
furniture_decor,124.9,5.0
kitchen_dining_laundry_garden_furniture,35.99,3.0
health_beauty,31.9,5.0
housewares,39.0,3.0
watches_gifts,99.9,5.0
garden_tools,69.0,4.0
garden_tools,59.8,4.0
office_furniture,116.6,5.0
consoles_games,415.37,5.0
sports_leisure,139.9,5.0
baby,19.9,5.0
costruction_tools_garden,72.9,4.0
telephony,364.98,5.0
health_beauty,69.5,5.0
furniture_decor,135.0,3.0
computers_accessories,15.0,5.0
toys,19.99,4.0
furniture_decor,119.9,5.0
furniture_living_room,92.99,5.0
watches_gifts,519.0,5.0
watches_gifts,49.0,5.0
health_beauty,51.9,4.0
housewares,58.9,4.0
telephony,18.9,3.0
stationery,58.9,1.0
housewares,75.51,3.0
auto,49.9,5.0
stationery,199.9,5.0
housewares,75.0,4.0
stationery,49.0,3.0
telephony,49.99,4.0
construction_tools_lights,169.99,5.0
office_furniture,159.98,4.0
computers_accessories,34.99,2.0
health_beauty,349.9,5.0
telephony,27.99,4.0
bed_bath_table,69.9,3.0
bed_bath_table,52.11,3.0
stationery,109.0,5.0
stationery,14.2,5.0
health_beauty,59.9,5.0
unknown,108.9,3.0
